{PERIODS};Electricity (%_elec);Space Heating (%_sh);SPACE_COOLING;Passanger mobility (%_pass);Freight mobility (%_freight);PV;PV_UTILITY;Wind_onshore;Wind_offshore;HYDRO_DAM;Hydro_river;TIDAL;Solar;PT_COLLECTOR;ST_COLLECTOR
2897;0.00011782;0.00010412;0;0.00022322;0.000114155;0.29;0.29;0.0964;0.135;0;0;0.107058564;0.03007457;0;0
2898;0.000116548;0.00011868;0;0.000164478;0.000114155;0.09;0.09;0.1168;0.1494;0;0;0.003312629;0.03055371;0;0
2899;0.000115448;0.00014375;0;0.000117484;0.000114155;0.02;0.02;0.1427;0.1631;0;0;0.015309197;0;0;0
2900;0.000114231;0.00016458;0;8.81E-05;0.000114155;0;0;0.1579;0.1724;0;0;0.18403091;0;0;0
2901;0.000114451;0.00017624;0;5.87E-05;0.000114155;0;0;0.1456;0.1546;0;0;0.258543061;0;0;0
2902;0.000112754;0.00018673;0;3.76E-05;0.000114155;0;0;0.1325;0.1342;0;0;0.164482084;0;0;0
2903;0.000110255;0.00019599;0;2.35E-05;0.000114155;0;0;0.1238;0.1187;0;0;0.055308945;0;0;0
2904;0.00010689;0.00020647;0;9.40E-06;0.000114155;0;0;0.1074;0.0997;0;0;0.003121564;0;0;0
2905;0.000104857;0.00021592;0;5.87E-06;0.000114155;0;0;0.0799;0.0668;0;0;0.092904555;0;0;0
2906;0.000103805;0.00021975;0;2.35E-06;0.000114155;0;0;0.0583;0.0398;0;0;0.409105364;0;0;0
2907;0.000103281;0.00022444;0;1.17E-06;0.000114155;0;0;0.0437;0.0243;0;0;0.519775292;0;0;0
2908;0.00010307;0.00022802;0;1.41E-05;0.000114155;0;0;0.0316;0.0133;0;0;0.326994926;0;0;0
2909;0.00010329;0.00022767;0;3.76E-05;0.000114155;0;0;0.0271;0.0085;0;0;0.09604204;0;0;0
2910;0.000104125;0.00019598;0;9.40E-05;0.000114155;0.02;0.02;0.0214;0.0058;0;0;0.003168622;0;0;0
2911;0.000106529;0.00016196;0;0.0001821;0.000114155;0.14;0.14;0.0131;0.0009;0;0;0.012394428;0.12363;0;0
2912;0.000109277;0.00013356;0;0.000158603;0.000114155;0.35;0.35;0.0089;0;0;0;0.160435487;0.32139343;0;0
2913;0.000111804;0.00010936;0;0.000146855;0.000114155;0.52;0.52;0.0049;0;0;0;0.231022752;0.33073114;0;0
2914;0.000112771;8.72E-05;0;0.000164478;0.000114155;0.61;0.61;0.0038;0;0;0;0.149743429;0.65057571;0;0
2915;0.000112822;6.75E-05;0;0.000187974;0.000114155;0.6;0.6;0.003;0;0;0;0.051942724;0.84463971;0;0
2916;0.000112353;5.21E-05;0;0.000206772;0.000114155;0.67;0.67;0.0024;0;0;0;0.003121564;0.87819086;0;0
2917;0.000111582;4.12E-05;0;0.000187974;0.000114155;0.77;0.77;0.0026;0.0021;0;0;0.07448988;0.90350743;0;0
2918;0.000110819;3.51E-05;0;0.000190324;0.000114155;0.66;0.66;0.0035;0.0129;0;0;0.336025111;0.809328;0;0
2919;0.000110232;3.40E-05;0;0.000213821;0.000114155;0.49;0.49;0.0058;0.0254;0;0;0.424888679;0.69291857;0;0
2920;0.000110441;3.78E-05;0;0.00022322;0.000114155;0.41;0.41;0.0119;0.0518;0;0;0.269366935;0.43226486;0;0
2921;0.000111508;4.51E-05;0;0.00022322;0.000114155;0.26;0.26;0.0292;0.0926;0;0;0.079406738;0.25797943;0;0
2922;0.000111823;5.93E-05;0;0.000164478;0.000114155;0.09;0.09;0.0626;0.1642;0;0;0.002937991;0.06518571;0;0
2923;0.000111218;9.00E-05;0;0.000117484;0.000114155;0.01;0.01;0.1307;0.2807;0;0;0.008401439;0;0;0
2924;0.000110625;0.00011108;0;8.81E-05;0.000114155;0;0;0.2108;0.3933;0;0;0.125746156;0;0;0
2925;0.000111201;0.00011844;0;5.87E-05;0.000114155;0;0;0.245;0.4366;0;0;0.189618807;0;0;0
2926;0.000110225;0.00012827;0;3.76E-05;0.000114155;0;0;0.2497;0.4439;0;0;0.12718219;0;0;0
2927;0.000108009;0.00013893;0;2.35E-05;0.000114155;0;0;0.271;0.4744;0;0;0.046640749;0;0;0
2928;0.000105779;0.00015146;0;9.40E-06;0.000114155;0;0;0.2909;0.4854;0;0;0.003121564;0;0;0
2929;0.000103927;0.00016478;0;5.87E-06;0.000114155;0;0;0.2769;0.4459;0;0;0.061646783;0;0;0
2930;0.000102854;0.00017408;0;2.35E-06;0.000114155;0;0;0.2793;0.4572;0;0;0.28426295;0;0;0
2931;0.000102176;0.00018179;0;1.17E-06;0.000114155;0;0;0.2703;0.4215;0;0;0.357886083;0;0;0
2932;0.000101869;0.00018738;0;1.41E-05;0.000114155;0;0;0.2646;0.3985;0;0;0.22847352;0;0;0
2933;0.000101759;0.00018557;0;3.76E-05;0.000114155;0;0;0.2591;0.3924;0;0;0.067574554;0;0;0
2934;0.000101674;0.00016364;0;9.40E-05;0.000114155;0.03;0.03;0.2184;0.341;0;0;0.00276176;0;0;0
2935;0.000103115;0.00013257;0;0.0001821;0.000114155;0.08;0.08;0.1872;0.2956;0;0;0.005908556;0.03871029;0;0
2936;0.000105439;8.76E-05;0;0.000158603;0.000114155;0.21;0.21;0.2185;0.3258;0;0;0.101904319;0.08956629;0;0
2937;0.000107773;4.37E-05;0;0.000146855;0.000114155;0.23;0.23;0.2763;0.3865;0;0;0.160306068;0.04205314;0;0
2938;0.000109377;1.98E-05;0;0.000164478;0.000114155;0.26;0.26;0.3441;0.485;0;0;0.110859111;0.12819857;0;0
2939;0.000110649;8.91E-06;0;0.000187974;0.000114155;0.13;0.13;0.3881;0.5411;0;0;0.042668857;0.02461457;0;0
2940;0.000111577;5.33E-06;0;0.000206772;0.000114155;0.11;0.11;0.4052;0.5475;0;0;0.003121564;0;0;0
2941;0.000111761;7.14E-06;0;0.000187974;0.000114155;0.11;0.11;0.39;0.5248;0;0;0.040563009;0;0;0
2942;0.000111473;1.21E-05;0;0.000190324;0.000114155;0.04;0.04;0.3552;0.5147;0;0;0.197243726;0;0;0
2943;0.000111225;1.62E-05;0;0.000213821;0.000114155;0.1;0.1;0.3398;0.5777;0;0;0.245769949;0;0;0
2944;0.000111558;1.76E-05;0;0.00022322;0.000114155;0.05;0.05;0.3519;0.6065;0;0;0.15953102;0;0;0
2945;0.000112975;1.62E-05;0;0.00022322;0.000114155;0.02;0.02;0.3991;0.6237;0;0;0.047555621;0;0;0
2946;0.000112878;1.73E-05;0;0.000164478;0.000114155;0.02;0.02;0.4228;0.6211;0;0;0.002430725;0;0;0
2947;0.000111938;3.30E-05;0;0.000117484;0.000114155;0.02;0.02;0.4507;0.6496;0;0;0.002502761;0;0;0
2948;0.000111062;5.52E-05;0;8.81E-05;0.000114155;0;0;0.4756;0.6793;0;0;0.063652339;0;0;0
2949;0.000111537;6.98E-05;0;5.87E-05;0.000114155;0;0;0.4796;0.6979;0;0;0.111061593;0;0;0
2950;0.000110825;8.12E-05;0;3.76E-05;0.000114155;0;0;0.491;0.7213;0;0;0.082524669;0;0;0
2951;0.000108371;8.99E-05;0;2.35E-05;0.000114155;0;0;0.4932;0.7173;0;0;0.035414531;0;0;0
2952;0.000105934;9.85E-05;0;9.40E-06;0.000114155;0;0;0.4634;0.6688;0;0;0.003121564;0;0;0
2953;0.000104348;0.00010466;0;5.87E-06;0.000114155;0;0;0.4389;0.6364;0;0;0.032118116;0;0;0
2954;0.000103679;0.00010621;0;2.35E-06;0.000114155;0;0;0.4152;0.6271;0;0;0.161343365;0;0;0
2955;0.000103481;0.00010622;0;1.17E-06;0.000114155;0;0;0.395;0.6383;0;0;0.199780113;0;0;0
2956;0.000103695;0.0001065;0;1.41E-05;0.000114155;0;0;0.3905;0.6566;0;0;0.130989567;0;0;0
2957;0.00010476;0.00010514;0;3.76E-05;0.000114155;0;0;0.3815;0.6721;0;0;0.039232063;0;0;0
2958;0.000107326;9.36E-05;0;9.40E-05;0.000114155;0.02;0.02;0.3348;0.6047;0;0;0.00227562;0;0;0
2959;0.000111869;7.26E-05;0;0.0001821;0.000114155;0.11;0.11;0.3572;0.58;0;0;0.001453039;0.07470171;0;0
2960;0.000116286;4.62E-05;0;0.000158603;0.000114155;0.26;0.26;0.4453;0.59;0;0;0.048774442;0.19950171;0;0
2961;0.000118307;2.56E-05;0;0.000146855;0.000114155;0.2;0.2;0.4502;0.5925;0;0;0.090762749;0.01476429;0;0
2962;0.000119089;9.48E-06;0;0.000164478;0.000114155;0.36;0.36;0.4082;0.5498;0;0;0.070376495;0;0;0
2963;0.000119486;0;0;0.000187974;0.000114155;0.34;0.34;0.3437;0.4724;0;0;0.032118116;0;0;0
2964;0.000118809;0;0;0.000206772;0.000114155;0.1;0.1;0.2846;0.4034;0;0;0.003121564;0;0;0
2965;0.00011861;0;0;0.000187974;0.000114155;0.15;0.15;0.2259;0.312;0;0;0.02661812;0.14659543;0;0
2966;0.000118026;0;0;0.000190324;0.000114155;0.29;0.29;0.164;0.2143;0;0;0.137483288;0.431808;0;0
2967;0.000117603;0;0;0.000213821;0.000114155;0.16;0.16;0.1109;0.1289;0;0;0.169333167;0.08281371;0;0
2968;0.00011771;0;0;0.00022322;0.000114155;0.43;0.43;0.0608;0.0481;0;0;0.111975815;0.04530686;0;0
2969;0.000118046;0;0;0.00022322;0.000114155;0.23;0.23;0.0259;0.005;0;0;0.033670867;0.19433143;0;0
2970;0.000116523;0;0;0.000164478;0.000114155;0.08;0.08;0.0228;0.0106;0;0;0.002163725;0.07317514;0;0
2971;0.000115119;1.68E-05;0;0.000117484;0.000114155;0.01;0.01;0.0753;0.1095;0;0;0.000895399;0;0;0
2972;0.000113776;3.29E-05;0;8.81E-05;0.000114155;0;0;0.1955;0.321;0;0;0.039282707;0;0;0
2973;0.000114865;3.25E-05;0;5.87E-05;0.000114155;0;0;0.3051;0.4768;0;0;0.077279528;0;0;0
2974;0.000113142;3.90E-05;0;3.76E-05;0.000114155;0;0;0.3585;0.5273;0;0;0.062092586;0;0;0
2975;0.000110984;4.33E-05;0;2.35E-05;0.000114155;0;0;0.3982;0.5935;0;0;0.029784772;0;0;0
2976;0.00010891;4.19E-05;0;9.40E-06;0.000114155;0;0;0.4417;0.6659;0;0;0.003121564;0;0;0
2977;0.000107032;3.93E-05;0;5.87E-06;0.000114155;0;0;0.4487;0.7131;0;0;0.02661812;0;0;0
2978;0.00010618;3.40E-05;0;2.35E-06;0.000114155;0;0;0.4654;0.6253;0;0;0.137483288;0;0;0
2979;0.000105913;2.67E-05;0;1.17E-06;0.000114155;0;0;0.4725;0.5781;0;0;0.169333167;0;0;0
2980;0.000105935;2.55E-05;0;1.41E-05;0.000114155;0;0;0.4754;0.6067;0;0;0.111975815;0;0;0
2981;0.000106232;2.43E-05;0;3.76E-05;0.000114155;0;0;0.4514;0.6025;0;0;0.033670867;0;0;0
2982;0.000107166;1.29E-05;0;9.40E-05;0.000114155;0.03;0.03;0.4362;0.5899;0;0;0.002163725;0;0;0
2983;0.000109984;0;0;0.0001821;0.000114155;0.13;0.13;0.4294;0.6066;0;0;0.000895399;0.01028486;0;0
2984;0.000112882;0;0;0.000158603;0.000114155;0.03;0.03;0.5554;0.6952;0;0;0.039282707;0.35719543;0;0
2985;0.000114857;0;0;0.000146855;0.000114155;0.27;0.27;0.6551;0.7449;0;0;0.077279528;0.36365829;0;0
2986;0.000115694;0;0;0.000164478;0.000114155;0.28;0.28;0.7621;0.8705;0;0;0.062092586;0.21090086;0;0
2987;0.000116001;0;0;0.000187974;0.000114155;0.23;0.23;0.8286;0.9084;0;0;0.029784772;0;0;0
2988;0.000116264;0;0;0.000206772;0.000114155;0.16;0.16;0.8597;0.9266;0;0;0.003121564;0.62254029;0;0
2989;0.000116804;0;0;0.000187974;0.000114155;0.04;0.04;0.8755;0.9428;0;0;0.028375245;0;0;0
2990;0.000115983;0;0;0.000190324;0.000114155;0.35;0.35;0.8809;0.9506;0;0;0.145154776;0.01763914;0;0
2991;0.000114741;6.57E-06;0;0.000213821;0.000114155;0.65;0.65;0.8762;0.9488;0;0;0.179110562;0.60056657;0;0
2992;0.000114147;2.06E-05;0;0.00022322;0.000114155;0.38;0.38;0.8614;0.9455;0;0;0.118093584;0.52964229;0;0
2993;0.000114527;3.38E-05;0;0.00022322;0.000114155;0.18;0.18;0.8123;0.9299;0;0;0.035461835;0.22426114;0;0
2994;0.000113831;4.91E-05;0;0.000164478;0.000114155;0.1;0.1;0.713;0.8949;0;0;0.002200606;0.01633543;0;0
2995;0.00011292;7.27E-05;0;0.000117484;0.000114155;0.02;0.02;0.5975;0.8319;0;0;0.001061545;0;0;0
2996;0.000111921;9.85E-05;0;8.81E-05;0.000114155;0;0;0.5329;0.775;0;0;0.042295195;0;0;0
2997;0.000112582;0.00010558;0;5.87E-05;0.000114155;0;0;0.5033;0.7698;0;0;0.08161387;0;0;0
2998;0.000112142;0.00010615;0;3.76E-05;0.000114155;0;0;0.4769;0.7451;0;0;0.064777244;0;0;0
2999;0.000110118;0.00010565;0;2.35E-05;0.000114155;0;0;0.4747;0.7365;0;0;0.030549537;0;0;0
3000;0.000107613;0.00010931;0;9.40E-06;0.000114155;0;0;0.4496;0.7002;0;0;0.003121564;0;0;0
3001;0.000105687;0.00011322;0;5.87E-06;0.000114155;0;0;0.448;0.665;0;0;0.034107052;0;0;0
3002;0.000104781;0.00011934;0;2.35E-06;0.000114155;0;0;0.4422;0.6468;0;0;0.169870519;0;0;0
3003;0.000104336;0.00012914;0;1.17E-06;0.000114155;0;0;0.4232;0.6347;0;0;0.210685961;0;0;0
3004;0.000104446;0.00013781;0;1.41E-05;0.000114155;0;0;0.4135;0.6218;0;0;0.137775474;0;0;0
3005;0.000105399;0.00014203;0;3.76E-05;0.000114155;0;0;0.4001;0.6103;0;0;0.041213462;0;0;0
3006;0.000108137;0.00012611;0;9.40E-05;0.000114155;0.03;0.03;0.3716;0.6102;0;0;0.002313758;0;0;0
3007;0.000112952;9.72E-05;0;0.0001821;0.000114155;0.14;0.14;0.484;0.6911;0;0;0.001680525;0.13221;0;0
3008;0.000117083;7.15E-05;0;0.000158603;0.000114155;0.36;0.36;0.6036;0.7588;0;0;0.052248509;0.24275829;0;0
3009;0.000119076;5.64E-05;0;0.000146855;0.000114155;0.29;0.29;0.6517;0.7956;0;0;0.095583022;0.096252;0;0
3010;0.000119918;4.55E-05;0;0.000164478;0.000114155;0.07;0.07;0.685;0.8185;0;0;0.073293227;0.57389057;0;0
3011;0.00012059;3.40E-05;0;0.000187974;0.000114155;0.08;0.08;0.7128;0.8351;0;0;0.032922149;0;0;0
3012;0.000120349;2.69E-05;0;0.000206772;0.000114155;0.67;0.67;0.7439;0.8569;0;0;0.003121564;0.183846;0;0
3013;0.000120621;2.55E-05;0;0.000187974;0.000114155;0.47;0.47;0.775;0.8814;0;0;0.045290559;0.89047029;0;0
3014;0.000120126;2.88E-05;0;0.000190324;0.000114155;0.43;0.43;0.7962;0.9026;0;0;0.21703591;0.01486457;0;0
3015;0.000119941;3.11E-05;0;0.000213821;0.000114155;0.04;0.04;0.8035;0.9147;0;0;0.271199772;0.04688914;0;0
3016;0.000119744;3.42E-05;0;0.00022322;0.000114155;0.43;0.43;0.812;0.933;0;0;0.175238037;0;0;0
3017;0.000119736;4.22E-05;0;0.00022322;0.000114155;0.29;0.29;0.8179;0.943;0;0;0.052126051;0.26727257;0;0
3018;0.000117693;5.60E-05;0;0.000164478;0.000114155;0.07;0.07;0.81;0.9453;0;0;0.002510852;0.00453514;0;0
3019;0.000116592;7.34E-05;0;0.000117484;0.000114155;0;0;0.8034;0.9455;0;0;0.00317809;0;0;0
3020;0.000115387;8.88E-05;0;8.81E-05;0.000114155;0;0;0.8037;0.9445;0;0;0.072109459;0;0;0
3021;0.000115448;9.83E-05;0;5.87E-05;0.000114155;0;0;0.8077;0.9416;0;0;0.122257447;0;0;0
3022;0.000113881;0.00010525;0;3.76E-05;0.000114155;0;0;0.8098;0.9365;0;0;0.089090691;0;0;0
3023;0.000111406;0.00011078;0;2.35E-05;0.000114155;0;0;0.8012;0.921;0;0;0.037144115;0;0;0
3024;0.000107977;0.00011563;0;9.40E-06;0.000114155;0;0;0.7697;0.8936;0;0;0.003121564;0;0;0
3025;0.000105996;0.00011953;0;5.87E-06;0.000114155;0;0;0.7278;0.8571;0;0;0.061646783;0;0;0
3026;0.00010504;0.00012205;0;2.35E-06;0.000114155;0;0;0.6817;0.8117;0;0;0.28426295;0;0;0
3027;0.0001047;0.00012423;0;1.17E-06;0.000114155;0;0;0.6324;0.7639;0;0;0.357886083;0;0;0
3028;0.000104722;0.00012668;0;1.41E-05;0.000114155;0;0;0.5694;0.7039;0;0;0.22847352;0;0;0
3029;0.000105681;0.00012812;0;3.76E-05;0.000114155;0;0;0.4829;0.6085;0;0;0.067574554;0;0;0
3030;0.00010857;0.00012126;0;9.40E-05;0.000114155;0.02;0.02;0.3972;0.5167;0;0;0.00276176;0;0;0
3031;0.000113254;0.00010746;0;0.0001821;0.000114155;0.11;0.11;0.3724;0.4724;0;0;0.005908556;0.07696371;0;0
3032;0.000117435;8.98E-05;0;0.000158603;0.000114155;0.17;0.17;0.3563;0.4232;0;0;0.101904319;0.08854114;0;0
3033;0.000119278;7.33E-05;0;0.000146855;0.000114155;0.12;0.12;0.3169;0.3846;0;0;0.160306068;0.42076543;0;0
3034;0.000119909;5.98E-05;0;0.000164478;0.000114155;0.16;0.16;0.2847;0.3498;0;0;0.110859111;0.35846571;0;0
3035;0.000120081;5.00E-05;0;0.000187974;0.000114155;0.69;0.69;0.2504;0.3011;0;0;0.042668857;0.47639057;0;0
3036;0.00011945;4.11E-05;0;0.000206772;0.000114155;0.64;0.64;0.2211;0.2641;0;0;0.003121564;0.48931629;0;0
3037;0.00011947;3.40E-05;0;0.000187974;0.000114155;0.6;0.6;0.2201;0.2641;0;0;0.081531404;0.51939086;0;0
3038;0.000119139;3.12E-05;0;0.000190324;0.000114155;0.55;0.55;0.2368;0.2632;0;0;0.364110051;0.17759486;0;0
3039;0.000118772;3.32E-05;0;0.000213821;0.000114155;0.23;0.23;0.2263;0.2186;0;0;0.461317798;0.56917714;0;0
3040;0.000118614;3.76E-05;0;0.00022322;0.000114155;0.25;0.25;0.1788;0.1627;0;0;0.291526888;0.31679143;0;0
3041;0.00011873;4.58E-05;0;0.00022322;0.000114155;0.14;0.14;0.1212;0.1173;0;0;0.085808436;0.04013657;0;0
3042;0.000117359;5.69E-05;0;0.000164478;0.000114155;0.06;0.06;0.0683;0.0841;0;0;0.003028851;0.00320914;0;0
3043;0.000116245;7.95E-05;0;0.000117484;0.000114155;0.02;0.02;0.0316;0.0553;0;0;0.009875303;0;0;0
3044;0.000114978;9.33E-05;0;8.81E-05;0.000114155;0;0;0.011;0.0435;0;0;0.138948358;0;0;0
3045;0.00011499;9.52E-05;0;5.87E-05;0.000114155;0;0;0.0032;0.0417;0;0;0.205528108;0;0;0
3046;0.000113604;0.00010355;0;3.76E-05;0.000114155;0;0;0.0028;0.043;0;0;0.13591262;0;0;0
3047;0.000111034;0.00011342;0;2.35E-05;0.000114155;0;0;0.0077;0.0531;0;0;0.048715936;0;0;0
3048;0.00010808;0.0001208;0;9.40E-06;0.000114155;0;0;0.0187;0.0684;0;0;0.003121564;0;0;0
3049;0.000106199;0.00012565;0;5.87E-06;0.000114155;0;0;0.0319;0.0826;0;0;0.114128481;0;0;0
3050;0.000105086;0.00012892;0;2.35E-06;0.000114155;0;0;0.0425;0.0918;0;0;0.492080346;0;0;0
3051;0.000104776;0.00013194;0;1.17E-06;0.000114155;0;0;0.0492;0.0914;0;0;0.627831026;0;0;0
3052;0.000104867;0.0001363;0;1.41E-05;0.000114155;0;0;0.0495;0.0788;0;0;0.392306383;0;0;0
3053;0.000105728;0.00013713;0;3.76E-05;0.000114155;0;0;0.045;0.0608;0;0;0.11485212;0;0;0
3054;0.000108372;0.00011052;0;9.40E-05;0.000114155;0.02;0.02;0.0325;0.0422;0;0;0.003411018;0;0;0
3055;0.000113243;8.64E-05;0;0.0001821;0.000114155;0.06;0.06;0.0161;0.0191;0;0;0.01748643;0.00938229;0;0
3056;0.000117812;4.81E-05;0;0.000158603;0.000114155;0.18;0.18;0.0105;0.0083;0;0;0.200981192;0.06393771;0;0
3057;0.000119812;2.06E-05;0;0.000146855;0.000114155;0.5;0.5;0.0062;0.0037;0;0;0.278053545;0.13999886;0;0
3058;0.000120432;2.60E-06;0;0.000164478;0.000114155;0.36;0.36;0.0025;0.0007;0;0;0.174826465;0.36732429;0;0
3059;0.00012064;0;0;0.000187974;0.000114155;0.62;0.62;0.0009;0.0001;0;0;0.05763201;0.02278714;0;0
3060;0.00011978;0;0;0.000206772;0.000114155;0.82;0.82;0.0006;0;0;0;0.003121564;0.050388;0;0
3061;0.000119381;0;0;0.000187974;0.000114155;0.75;0.75;0.0008;0;0;0;0.143586201;0;0;0
3062;0.00011907;0;0;0.000190324;0.000114155;0.59;0.59;0.0014;0.0002;0;0;0.605595903;0.33903257;0;0
3063;0.000118714;0;0;0.000213821;0.000114155;0.45;0.45;0.0029;0.0036;0;0;0.776086053;0;0;0
3064;0.00011833;0;0;0.00022322;0.000114155;0.42;0.42;0.0076;0.0142;0;0;0.481499311;0.39784457;0;0
3065;0.000118573;0;0;0.00022322;0.000114155;0.13;0.13;0.0172;0.0334;0;0;0.140483033;0.06032743;0;0
3066;0.000117374;0;0;0.000164478;0.000114155;0.1;0.1;0.0354;0.0651;0;0;0.003717833;0.02485971;0;0
3067;0.000116021;2.66E-05;0;0.000117484;0.000114155;0.01;0.01;0.0726;0.1167;0;0;0.025235644;0;0;0
3068;0.000114843;4.36E-05;0;8.81E-05;0.000114155;0;0;0.1228;0.201;0;0;0.258009616;0;0;0
3069;0.000114517;5.20E-05;0;5.87E-05;0.000114155;0;0;0.1582;0.3059;0;0;0.342422712;0;0;0
3070;0.00011298;6.01E-05;0;3.76E-05;0.000114155;0;0;0.1863;0.3999;0;0;0.208442994;0;0;0
3071;0.000110923;6.66E-05;0;2.35E-05;0.000114155;0;0;0.2375;0.4719;0;0;0.064989628;0;0;0
3072;0.000108671;7.07E-05;0;9.40E-06;0.000114155;0;0;0.3002;0.5061;0;0;0.003121564;0;0;0
3073;0.000106682;7.02E-05;0;5.87E-06;0.000114155;0;0;0.3466;0.5243;0;0;0.183889094;0;0;0
3074;0.000105628;6.69E-05;0;2.35E-06;0.000114155;0;0;0.3762;0.5771;0;0;0.75863075;0;0;0
3075;0.000105098;6.39E-05;0;1.17E-06;0.000114155;0;0;0.4181;0.634;0;0;0.976548341;0;0;0
3076;0.000104974;6.25E-05;0;1.41E-05;0.000114155;0;0;0.4443;0.6897;0;0;0.60152521;0;0;0
3077;0.000104972;6.30E-05;0;3.76E-05;0.000114155;0;0;0.4859;0.7296;0;0;0.174895016;0;0;0
3078;0.00010556;6.18E-05;0;9.40E-05;0.000114155;0.03;0.03;0.5149;0.7407;0;0;0.004098403;0;0;0
3079;0.000107775;5.84E-05;0;0.0001821;0.000114155;0.01;0.01;0.581;0.8154;0;0;0.036827755;0;0;0
3080;0.00011087;4.88E-05;0;0.000158603;0.000114155;0.12;0.12;0.6782;0.8474;0;0;0.337085796;0;0;0
3081;0.00011372;3.38E-05;0;0.000146855;0.000114155;0.17;0.17;0.7545;0.8735;0;0;0.42923989;0;0;0
3082;0.000114759;2.43E-05;0;0.000164478;0.000114155;0.45;0.45;0.7654;0.8649;0;0;0.252803105;0.28725171;0;0
3083;0.000114714;1.90E-05;0;0.000187974;0.000114155;0.23;0.23;0.7486;0.8431;0;0;0.074334747;0;0;0
3084;0.000114278;1.72E-05;0;0.000206772;0.000114155;0.58;0.58;0.7437;0.8267;0;0;0.003121564;0.03391886;0;0
3085;0.000113513;1.21E-05;0;0.000187974;0.000114155;0.5;0.5;0.7459;0.8229;0;0;0.223916122;0.00271886;0;0
3086;0.000112963;7.66E-06;0;0.000190324;0.000114155;0.35;0.35;0.7495;0.8145;0;0;0.90870201;0;0;0
3087;0.000112819;1.08E-05;0;0.000213821;0.000114155;0.13;0.13;0.746;0.7991;0;0;1.173633932;0.02313257;0;0
3088;0.000113216;2.06E-05;0;0.00022322;0.000114155;0.13;0.13;0.723;0.7596;0;0;0.71904108;0.01788429;0;0
3089;0.000113927;3.32E-05;0;0.00022322;0.000114155;0.09;0.09;0.6614;0.706;0;0;0.208520071;0.02743371;0;0
3090;0.000113574;4.56E-05;0;0.000164478;0.000114155;0.09;0.09;0.5635;0.6321;0;0;0.004444571;0.005694;0;0
3091;0.000112611;6.38E-05;0;0.000117484;0.000114155;0.02;0.02;0.5064;0.576;0;0;0.04921473;0;0;0
3092;0.000111568;8.19E-05;0;8.81E-05;0.000114155;0;0;0.4727;0.5492;0;0;0.416519156;0;0;0
3093;0.000111615;9.47E-05;0;5.87E-05;0.000114155;0;0;0.4297;0.5077;0;0;0.514408576;0;0;0
3094;0.00011098;0.00010829;0;3.76E-05;0.000114155;0;0;0.3889;0.4427;0;0;0.29549648;0;0;0
3095;0.000108807;0.00012508;0;2.35E-05;0.000114155;0;0;0.353;0.3984;0;0;0.083024312;0;0;0
3096;0.000105893;0.00013823;0;9.40E-06;0.000114155;0;0;0.329;0.342;0;0;0.003121564;0;0;0
3097;0.000104042;0.0001474;0;5.87E-06;0.000114155;0;0;0.2913;0.2719;0;0;0.253592749;0;0;0
3098;0.000102978;0.00015386;0;2.35E-06;0.000114155;0;0;0.2643;0.228;0;0;1.01901066;0;0;0
3099;0.000102372;0.00015744;0;1.17E-06;0.000114155;0;0;0.234;0.1804;0;0;1.318754456;0;0;0
3100;0.000102002;0.0001614;0;1.41E-05;0.000114155;0;0;0.1939;0.1243;0;0;0.805326856;0;0;0
3101;0.000101725;0.00015607;0;3.76E-05;0.000114155;0;0;0.1408;0.0692;0;0;0.233175381;0;0;0
3102;0.000101776;0.00012652;0;9.40E-05;0.000114155;0.03;0.03;0.0928;0.0291;0;0;0.004685854;0;0;0
3103;0.000103115;9.86E-05;0;0.0001821;0.000114155;0.15;0.15;0.0652;0.0165;0;0;0.058850708;0.13340229;0;0
3104;0.000105414;6.97E-05;0;0.000158603;0.000114155;0.36;0.36;0.0454;0.0219;0;0;0.475865183;0.34011343;0;0
3105;0.000107404;4.35E-05;0;0.000146855;0.000114155;0.5;0.5;0.0361;0.0444;0;0;0.577027598;0.54054;0;0
3106;0.00010849;2.23E-05;0;0.000164478;0.000114155;0.66;0.66;0.0326;0.0689;0;0;0.326474951;0.74542371;0;0
3107;0.000108815;4.63E-06;0;0.000187974;0.000114155;0.76;0.76;0.0341;0.0895;0;0;0.089178178;0.74915657;0;0
3108;0.000108822;0;0;0.000206772;0.000114155;0.77;0.77;0.0386;0.1084;0;0;0.003121564;0.91529657;0;0
3109;0.000108267;0;0;0.000187974;0.000114155;0.79;0.79;0.0434;0.1279;0;0;0.285782054;0.93953229;0;0
3110;0.00010768;0;0;0.000190324;0.000114155;0.74;0.74;0.0485;0.1462;0;0;1.137903483;0.72874286;0;0
3111;0.000107376;0;0;0.000213821;0.000114155;0.62;0.62;0.053;0.1528;0;0;1.475370259;0.66170743;0;0
3112;0.000107892;0;0;0.00022322;0.000114155;0.42;0.42;0.0512;0.1302;0;0;0.898253337;0.06881829;0;0
3113;0.000109638;0;0;0.00022322;0.000114155;0.27;0.27;0.0424;0.0895;0;0;0.25970138;0.13533;0;0
3114;0.000110645;0;0;0.000164478;0.000114155;0.1;0.1;0.04;0.0666;0;0;0.004935715;0.04398086;0;0
3115;0.000110489;2.63E-05;0;0.000117484;0.000114155;0.03;0.03;0.0608;0.079;0;0;0.069668887;0;0;0
