{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV_ROOFTOP;PV_UTILITY;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;DHN_SOLAR;DEC_SOLAR;PT_COLLECTOR;ST_COLLECTOR
2758;0.000115896;2.88392E-05;0;0.0000376;0.000114155;0;0;0.260971266;0.659372367;0.203133441;0.391260344;0;0;0;0;0
2759;0.000105997;4.03889E-05;0;0.0000235;0.000114155;0;0;0.249361753;0.589269166;0.202810915;0.391947503;0;0;0;0;0
2760;9.76769E-05;6.57083E-05;0;0.0000094;0.000114155;0;0;0.20360791;0.462338529;0.202471849;0.392634661;0;0;0;0;0
2761;9.2947E-05;7.95879E-05;0;0.00000587;0.000114155;0;0;0.147822653;0.302285173;0.202141054;0.393321819;0;0;0;0;0
2762;8.80272E-05;9.95174E-05;0;0.00000235;0.000114155;0;0;0.085879499;0.252369419;0.201818528;0.394008978;0;0;0;0;0
2763;8.62272E-05;9.41275E-05;0;0.00000117;0.000114155;0;0;0.066920237;0.271079051;0.201487732;0.394696136;0;0;0;0;0
2764;8.40073E-05;0.000101997;0;0.0000141;0.000114155;0;0;0.092445716;0.323076383;0.201156936;0.395383294;0;0;0;0;0
2765;9.08871E-05;0.000124797;0;0.0000376;0.000114155;0;0;0.1413999;0.329967004;0.20083441;0.396070453;0;0;0;0;0
2766;0.000104397;0.000129097;0;0.000094;0.000114155;0.017548419;0.017548419;0.180984809;0.221559955;0.200503614;0.396757611;0;0;0;0;0
2767;0.000117896;0.000106697;0;0.0001821;0.000114155;0.166709982;0.166709982;0.130717382;0.113001966;0.200181088;0.39744477;0;0.080588287;0.080588287;0;0
2768;0.000129396;6.49983E-05;0;0.000158603;0.000114155;0.307097335;0.307097335;0.199955107;0.090157259;0.199842023;0.398122384;0;0.18138412;0.18138412;0;0
2769;0.000133296;3.9649E-05;0;0.000146855;0.000114155;0.412387849;0.412387849;0.453499374;0.044766217;0.199511227;0.398809543;0;0.306451799;0.306451799;0;0
2770;0.000137596;1.78795E-05;0;0.000164478;0.000114155;0.447484688;0.447484688;0.531885661;0.059572452;0.199188701;0.399496701;0;0.317697095;0.317697095;0;0
2771;0.000142195;0;0;0.000187974;0.000114155;0.429936268;0.429936268;0.569892471;0.104622999;0.198857905;0.400183859;0;0.370604961;0.370604961;0;0
2772;0.000134596;0;0;0.000206772;0.000114155;0.368516802;0.368516802;0.623603024;0.128394412;0.198527109;0.400871018;0;0.365127253;0.365127253;0;0
2773;0.000133896;0;0;0.000187974;0.000114155;0.289548916;0.289548916;0.669632758;0.146096602;0.198204583;0.401558176;0;0.470043362;0.470043362;0;0
2774;0.000132196;0;0;0.000190324;0.000114155;0.315871544;0.315871544;0.71002327;0.15603763;0.197873787;0.402264422;0;0.544392259;0.544392259;0;0
2775;0.000129196;0;0;0.000213821;0.000114155;0.245677868;0.245677868;0.743185425;0.149592811;0.197534722;0.40295158;0;0.268497677;0.268497677;0;0
2776;0.000125496;0;0;0.00022322;0.000114155;0.166709982;0.166709982;0.764539426;0.169204577;0.197212196;0.403638739;0;0.127006868;0.127006868;0;0
2777;0.000124596;0;0;0.00022322;0.000114155;0.114064724;0.114064724;0.758039423;0.180451418;0.1968814;0.404325897;0;0.028720985;0.028720985;0;0
2778;0.000126196;0;0;0.000164478;0.000114155;0.043871048;0.043871048;0.748824647;0.270341898;0.196550604;0.405013056;0;0;0;0;0
2779;0.000123496;1.35396E-05;0;0.000117;0.000114155;0;0;0.712936684;0.347240944;0.196228078;0.405700214;0;0;0;0;0
2780;0.000120196;3.24291E-05;0;0.0000881;0.000114155;0;0;0.637066528;0.367961949;0.195897282;0.406387372;0;0;0;0;0
2781;0.000116996;4.26989E-05;0;0.0000587;0.000114155;0;0;0.55456394;0.355953384;0.195574757;0.407074531;0;0;0;0;0
2782;0.000111496;5.83485E-05;0;0.0000376;0.000114155;0;0;0.511260014;0.33974656;0.195243961;0.407761689;0;0;0;0;0
2783;0.000104497;7.37881E-05;0;0.0000235;0.000114155;0;0;0.467691232;0.417365206;0.194904895;0.408448848;0;0;0;0;0
2784;9.66069E-05;9.90174E-05;0;0.0000094;0.000114155;0;0;0.440764224;0.456107835;0.194582369;0.409136006;0;0;0;0;0
2785;9.07271E-05;0.000104897;0;0.00000587;0.000114155;0;0;0.40813178;0.394394131;0.194251573;0.40981362;0;0;0;0;0
2786;8.53373E-05;0.000108597;0;0.00000235;0.000114155;0;0;0.38067506;0.30912665;0.193920777;0.410500779;0;0;0;0;0
2787;8.39973E-05;9.30476E-05;0;0.00000117;0.000114155;0;0;0.360843981;0.291238416;0.193598252;0.411187937;0;0;0;0;0
2788;8.01174E-05;9.48875E-05;0;0.0000141;0.000114155;0;0;0.334523934;0.309867313;0.193267456;0.411875096;0;0;0;0;0
2789;8.13274E-05;0.000106697;0;0.0000376;0.000114155;0;0;0.314229357;0.365690817;0.19293666;0.412590885;0;0;0;0;0
2790;8.40873E-05;0.000111597;0;0.000094;0.000114155;0.017548419;0.017548419;0.257980602;0.329952963;0.192614134;0.413278044;0;0;0;0;0
2791;8.85371E-05;9.32476E-05;0;0.0001821;0.000114155;0.157935772;0.157935772;0.270980609;0.34198961;0.192275068;0.413955658;0;0.028710989;0.028710989;0;0
2792;9.77969E-05;6.86382E-05;0;0.000158603;0.000114155;0.263226287;0.263226287;0.32390763;0.400831929;0.191944272;0.414642817;0;0.154895201;0.154895201;0;0
2793;0.000105397;5.52186E-05;0;0.000146855;0.000114155;0.368516802;0.368516802;0.377231935;0.324466442;0.191621747;0.415329975;0;0.223996293;0.223996293;0;0
2794;0.000108397;4.26789E-05;0;0.000164478;0.000114155;0.447484688;0.447484688;0.397394084;0.254370261;0.191290951;0.416017134;0;0.464965486;0.464965486;0;0
2795;0.000111496;2.54593E-05;0;0.000187974;0.000114155;0.473807316;0.473807316;0.420403433;0.263223111;0.190968425;0.416704292;0;0.562534669;0.562534669;0;0
2796;0.000111596;1.35596E-05;0;0.000206772;0.000114155;0.500129945;0.500129945;0.425248087;0.242519657;0.190637629;0.41739145;0;0.449062139;0.449062139;0;0
2797;0.000110796;0;0;0.000187974;0.000114155;0.526452574;0.526452574;0.442618215;0.226175934;0.190306833;0.418078609;0;0.334699982;0.334699982;0;0
2798;0.000107197;0;0;0.000190324;0.000114155;0.491355735;0.491355735;0.439771015;0.195313816;0.189984307;0.418765767;0;0.398243399;0.398243399;0;0
2799;0.000103497;0;0;0.000213821;0.000114155;0.456258897;0.456258897;0.423978986;0.177404521;0.189645242;0.419452925;0;0.495862561;0.495862561;0;0
2800;0.000102097;0;0;0.00022322;0.000114155;0.359742592;0.359742592;0.40335334;0.193221707;0.189314446;0.420140084;0;0.415026378;0.415026378;0;0
2801;0.000102897;0;0;0.00022322;0.000114155;0.219355239;0.219355239;0.327891503;0.182947206;0.18899192;0.420817698;0;0.163971404;0.163971404;0;0
2802;0.000106697;0;0;0.000164478;0.000114155;0.078967886;0.078967886;0.298371115;0.150526537;0.188661124;0.421504857;0;0.000640782;0.000640782;0;0
2803;0.000108397;0;0;0.000117;0.000114155;0;0;0.297642761;0.106258776;0.188330328;0.422192015;0;0;0;0;0
2804;0.000108896;1.16697E-05;0;0.0000881;0.000114155;0;0;0.290877902;0.074311991;0.188007802;0.422879173;0;0;0;0;0
2805;0.000106697;3.8419E-05;0;0.0000587;0.000114155;0;0;0.289354981;0.067179163;0.187677006;0.423594963;0;0;0;0;0
2806;0.000102497;6.73982E-05;0;0.0000376;0.000114155;0;0;0.26388468;0.043730694;0.187337941;0.424282122;0;0;0;0;0
2807;9.4087E-05;9.62375E-05;0;0.0000235;0.000114155;0;0;0.256126612;0.005370682;0.187015415;0.424959736;0;0;0;0;0
2808;8.59872E-05;0.000135396;0;0.0000094;0.000114155;0;0;0.254073979;0.004114013;0.186684619;0.425646895;0;0;0;0;0
2809;7.95774E-05;0.000149396;0;0.00000587;0.000114155;0;0;0.248368543;0.004626509;0.186362093;0.426334053;0;0;0;0;0
2810;7.45476E-05;0.000161496;0;0.00000235;0.000114155;0;0;0.237818453;0.043095338;0.186031297;0.427021211;0;0;0;0;0
2811;7.50076E-05;0.000145696;0;0.00000117;0.000114155;0;0;0.228934748;0.126196995;0.185700501;0.42770837;0;0;0;0;0
2812;7.25077E-05;0.000155696;0;0.0000141;0.000114155;0;0;0.252484844;0.21207175;0.185377976;0.428395528;0;0;0;0;0
2813;7.23677E-05;0.000185095;0;0.0000376;0.000114155;0;0;0.25208756;0.390641674;0.18504718;0.429082687;0;0;0;0;0
2814;6.93178E-05;0.000197495;0;0.000094;0.000114155;0.017548419;0.017548419;0.273044277;0.511836563;0.184708114;0.429769845;0;0;0;0;0
2815;7.05677E-05;0.000168896;0;0.0001821;0.000114155;0.19303261;0.19303261;0.192528108;0.492066835;0.184385588;0.430457003;0;0;0;0;0
2816;8.02374E-05;0.000130497;0;0.000158603;0.000114155;0.342194173;0.342194173;0.143982244;0.459098568;0.184054792;0.431144162;0;0.077025777;0.077025777;0;0
2817;8.78872E-05;0.000116597;0;0.000146855;0.000114155;0.456258897;0.456258897;0.16341604;0.590459141;0.183723996;0.43183132;0;0.124967721;0.124967721;0;0
2818;9.3247E-05;0.000106597;0;0.000164478;0.000114155;0.544000993;0.544000993;0.196578195;0.595559534;0.183401471;0.432508935;0;0.13637295;0.13637295;0;0
2819;9.89368E-05;9.43575E-05;0;0.000187974;0.000114155;0.587872041;0.587872041;0.243854959;0.457852429;0.183070675;0.433196093;0;0.252124526;0.252124526;0;0
2820;0.000101397;8.46478E-05;0;0.000206772;0.000114155;0.631743088;0.631743088;0.266080776;0.379802022;0.182739879;0.433911883;0;0.199506538;0.199506538;0;0
2821;9.62269E-05;9.67375E-05;0;0.000187974;0.000114155;0.622968879;0.622968879;0.273706417;0.474189132;0.182417353;0.434599041;0;0.183613187;0.183613187;0;0
2822;9.4217E-05;8.17279E-05;0;0.000190324;0.000114155;0.587872041;0.587872041;0.21766734;0.50463704;0.182078287;0.4352862;0;0.182223769;0.182223769;0;0
2823;9.1727E-05;8.38378E-05;0;0.000213821;0.000114155;0.456258897;0.456258897;0.203067163;0.390897922;0.181747491;0.435973358;0;0.177665675;0.177665675;0;0
2824;9.3167E-05;8.13879E-05;0;0.00022322;0.000114155;0.315871544;0.315871544;0.179263246;0.293758776;0.181424966;0.436650973;0;0.129795701;0.129795701;0;0
2825;9.69269E-05;8.10879E-05;0;0.00022322;0.000114155;0.175484191;0.175484191;0.191799755;0.354900309;0.18109417;0.437338131;0;0.043708715;0.043708715;0;0
2826;0.000102297;8.00879E-05;0;0.000164478;0.000114155;0.061419467;0.061419467;0.189747122;0.541143639;0.180771644;0.438025289;0;0;0;0;0
2827;0.000103597;7.16681E-05;0;0.000117;0.000114155;0;0;0.186888887;0.676705981;0.180440848;0.438712448;0;0;0;0;0
2828;0.000105197;7.34381E-05;0;0.0000881;0.000114155;0;0;0.21474289;0.801628756;0.180110052;0.439399606;0;0;0;0;0
2829;0.000105297;8.22678E-05;0;0.0000587;0.000114155;0;0;0.24471574;0.798834597;0.179787526;0.440086764;0;0;0;0;0
2830;0.000100997;0.000112497;0;0.0000376;0.000114155;0;0;0.268596906;0.701070626;0.179448461;0.440773923;0;0;0;0;0
2831;9.1817E-05;0.000137596;0;0.0000235;0.000114155;0;0;0.284046829;0.646577506;0.179117665;0.441461081;0;0;0;0;0
2832;8.26573E-05;0.000176495;0;0.0000094;0.000114155;0;0;0.287699632;0.500175512;0.178795139;0.44214824;0;0;0;0;0
2833;7.77875E-05;0.000184995;0;0.00000587;0.000114155;0;0;0.297775189;0.377313255;0.206921053;0.442835398;0;0;0;0;0
2834;7.58476E-05;0.000193895;0;0.00000235;0.000114155;0;0;0.305864327;0.301814799;0.206598527;0.443513012;0;0;0;0;0
2835;7.76175E-05;0.000166996;0;0.00000117;0.000114155;0;0;0.303017127;0.337956332;0.206267731;0.444200171;0;0;0;0;0
2836;7.84675E-05;0.000167496;0;0.0000141;0.000114155;0;0;0.319658901;0.374985959;0.205936936;0.444915961;0;0;0;0;0
2837;8.69372E-05;0.000187495;0;0.0000376;0.000114155;0;0;0.326556188;0.356546616;0.20561441;0.445603119;0;0;0;0;0
2838;0.000102597;0.000194495;0;0.000094;0.000114155;0.017548419;0.017548419;0.337503562;0.39607203;0.205283614;0.446290278;0;0;0;0;0
2839;0.000120096;0.000170096;0;0.0001821;0.000114155;0.149161563;0.149161563;0.262229331;0.401042544;0.204952818;0.446977436;0;0;0;0;0
2840;0.000134296;0.000133596;0;0.000158603;0.000114155;0.307097335;0.307097335;0.299496752;0.420524431;0.204630292;0.44765505;0;0.010288696;0.010288696;0;0
2841;0.000138196;0.000125197;0;0.000146855;0.000114155;0.438710478;0.438710478;0.483074941;0.522514743;0.204291226;0.448342209;0;0.013318428;0.013318428;0;0
2842;0.000141895;0.000118197;0;0.000164478;0.000114155;0.552775202;0.552775202;0.592173467;0.467488065;0.203960431;0.449029367;0;0.05584064;0.05584064;0;0
2843;0.000146295;0.000106197;0;0.000187974;0.000114155;0.614194669;0.614194669;0.629771957;0.580082842;0.203637905;0.449716526;0;0.149757351;0.149757351;0;0
2844;0.000138296;9.86774E-05;0;0.000206772;0.000114155;0.631743088;0.631743088;0.670957037;0.62051039;0.203307109;0.450403684;0;0.173107582;0.173107582;0;0
2845;0.000136396;0.000117097;0;0.000187974;0.000114155;0.614194669;0.614194669;0.70173549;0.507968267;0.202976313;0.451090842;0;0.167339995;0.167339995;0;0
2846;0.000136196;9.99974E-05;0;0.000190324;0.000114155;0.552775202;0.552775202;0.711413763;0.5456508;0.202653787;0.451778001;0;0.148138028;0.148138028;0;0
2847;0.000133396;0.000107397;0;0.000213821;0.000114155;0.429936268;0.429936268;0.716655701;0.817038753;0.202322991;0.452465159;0;0.07536847;0.07536847;0;0
2848;0.000132396;0.000110297;0;0.00022322;0.000114155;0.272000496;0.272000496;0.72342056;0.819931199;0.202000465;0.453152317;0;0.009118185;0.009118185;0;0
2849;0.000127796;0.000117797;0;0.00022322;0.000114155;0.140387353;0.140387353;0.739532622;0.832982308;0.2016614;0.453839476;0;0.004721325;0.004721325;0;0
2850;0.000128496;0.000112197;0;0.000164478;0.000114155;0.052645257;0.052645257;0.819320438;0.882360994;0.201330604;0.454526634;0;0;0;0;0
2851;0.000126496;9.78974E-05;0;0.000117;0.000114155;0;0;0.831393449;0.830370682;0.201008078;0.455204249;0;0;0;0;0
2852;0.000123596;9.88374E-05;0;0.0000881;0.000114155;0;0;0.789744871;0.704415894;0.200677282;0.455920039;0;0;0;0;0
2853;0.000120396;0.000103197;0;0.0000587;0.000114155;0;0;0.752929912;0.145103201;0.200346486;0.456607197;0;0;0;0;0
2854;0.000112996;0.000132597;0;0.0000376;0.000114155;0;0;0.755788148;0.307273238;0.20002396;0.457294355;0;0;0;0;0
2855;0.000101597;0.000161196;0;0.0000235;0.000114155;0;0;0.78051906;0.635632547;0.199693164;0.457981514;0;0;0;0;0
2856;9.10571E-05;0.000204095;0;0.0000094;0.000114155;0;0;0.788608198;0.544860994;0.199354099;0.458668672;0;0;0;0;0
2857;9.2777E-05;0.000156896;0;0.00000587;0.000114155;0;0;0.781710911;0.563837405;0.199031573;0.459346287;0;0;0;0;0
2858;8.75572E-05;0.000182195;0;0.00000235;0.000114155;0;0;0.741320399;0.568474445;0.198700777;0.460033445;0;0;0;0;0
2859;8.65372E-05;0.000172895;0;0.00000117;0.000114155;0;0;0.793452853;0.409572452;0.198369981;0.460720603;0;0;0;0;0
2860;8.67872E-05;0.000152096;0;0.0000141;0.000114155;0;0;0.793452853;0.277752036;0.198047455;0.461407762;0;0;0;0;0
2861;9.82568E-05;0.000127797;0;0.0000376;0.000114155;0;0;0.773224489;0.219288823;0.197716659;0.46209492;0;0;0;0;0
2862;0.000110096;0.000163796;0;0.000094;0.000114155;0.00877421;0.00877421;0.786555566;0.213658382;0.197394134;0.462782079;0;0;0;0;0
2863;0.000128196;0.000127297;0;0.0001821;0.000114155;0.078967886;0.078967886;0.746032626;0.234516288;0.197063338;0.463469237;0;0;0;0;0
2864;0.000135896;0.000129697;0;0.000158603;0.000114155;0.175484191;0.175484191;0.66121255;0.291677197;0.196724272;0.464156395;0;0.036635674;0.036635674;0;0
2865;0.000137996;0.000116597;0;0.000146855;0.000114155;0.280774706;0.280774706;0.699208324;0.420398062;0.196401746;0.464843554;0;0.107724934;0.107724934;0;0
2866;0.000140895;0.000110697;0;0.000164478;0.000114155;0.39483943;0.39483943;0.704450262;0.531676495;0.19607095;0.465530712;0;0.200256225;0.200256225;0;0
2867;0.000144695;9.70875E-05;0;0.000187974;0.000114155;0.491355735;0.491355735;0.761813618;0.593425302;0.195740154;0.466236958;0;0.306871623;0.306871623;0;0
2868;0.000137396;7.7228E-05;0;0.000206772;0.000114155;0.526452574;0.526452574;0.725009695;0.573357203;0.195417629;0.466924117;0;0.388027673;0.388027673;0;0
2869;0.000136396;7.33781E-05;0;0.000187974;0.000114155;0.482581526;0.482581526;0.645166701;0.538588177;0.195086833;0.467611275;0;0.377352139;0.377352139;0;0
2870;0.000135096;6.02684E-05;0;0.000190324;0.000114155;0.377291011;0.377291011;0.577385683;0.503755967;0.194756037;0.468298433;0;0.362588315;0.362588315;0;0
2871;0.000132996;5.75185E-05;0;0.000213821;0.000114155;0.333419963;0.333419963;0.52525323;0.499659506;0.194433511;0.468985592;0;0.213870529;0.213870529;0;0
2872;0.000128996;6.94582E-05;0;0.00022322;0.000114155;0.272000496;0.272000496;0.51915051;0.470317327;0.194094445;0.46967275;0;0.19116003;0.19116003;0;0
2873;0.000124696;7.38581E-05;0;0.00022322;0.000114155;0.166709982;0.166709982;0.519878864;0.40266428;0.193763649;0.470359908;0;0.058869373;0.058869373;0;0
2874;0.000125996;5.86885E-05;0;0.000164478;0.000114155;0.061419467;0.061419467;0.496472231;0.395601657;0.193441124;0.471037523;0;0.025742231;0.025742231;0;0
2875;0.000122596;5.74485E-05;0;0.000117;0.000114155;0;0;0.554630154;0.305114434;0.193110328;0.471724681;0;0;0;0;0
2876;0.000121596;5.86885E-05;0;0.0000881;0.000114155;0;0;0.533938294;0.266677197;0.192779532;0.47241184;0;0;0;0;0
2877;0.000121796;7.6818E-05;0;0.0000587;0.000114155;0;0;0.491097865;0.162317467;0.192457006;0.473098998;0;0;0;0;0
2878;0.000112796;0.000129797;0;0.0000376;0.000114155;0;0;0.360314269;0.101902555;0.19212621;0.473786156;0;0;0;0;0
2879;0.000103897;0.000124197;0;0.0000235;0.000114155;0;0;0.230192813;0.180395254;0.191803684;0.474473315;0;0;0;0;0
2880;9.4057E-05;0.000160796;0;0.0000094;0.000114155;0;0;0.112674079;0.105068801;0.191464619;0.475160473;0;0;0;0;0
2881;9.10671E-05;0.000152396;0;0.00000587;0.000114155;0;0;0.060486447;0.124782365;0.298485335;0.67016075;0;0;0;0;0
2882;8.74172E-05;0.000149196;0;0.00000235;0.000114155;0;0;0.055244509;0.080272395;0.29887402;0.671181944;0;0;0;0;0
2883;8.47973E-05;0.000141096;0;0.00000117;0.000114155;0;0;0.064988996;0.15912314;0.299279245;0.670905172;0;0;0;0;0
2884;8.26273E-05;0.000140496;0;0.0000141;0.000114155;0;0;0.069370153;0.218590284;0.2996762;0.6706284;0;0;0;0;0
2885;8.17774E-05;0.000124197;0;0.0000376;0.000114155;0;0;0.098879505;0.198476552;0.300073155;0.670361171;0;0;0;0;0
2886;9.47969E-05;9.70975E-05;0;0.000094;0.000114155;0.017548419;0.017548419;0.151078173;0.190947065;0.30047011;0.670055768;0;0;0;0;0
2887;0.000108597;9.84474E-05;0;0.0001821;0.000114155;0.140387353;0.140387353;0.165667314;0.201846391;0.300858795;0.669788539;0;0.006243088;0.006243088;0;0
2888;0.000121196;0.000104797;0;0.000158603;0.000114155;0.263226287;0.263226287;0.263023899;0.200435271;0.30126402;0.669511767;0;0.163411638;0.163411638;0;0
2889;0.000130296;9.23876E-05;0;0.000146855;0.000114155;0.359742592;0.359742592;0.381270986;0.202730974;0.301660975;0.669234995;0;0.36448752;0.36448752;0;0
2890;0.000134796;6.20384E-05;0;0.000164478;0.000114155;0.429936268;0.429936268;0.49461824;0.217765375;0.30205793;0.668967767;0;0.515004553;0.515004553;0;0
2891;0.000139396;4.04089E-05;0;0.000187974;0.000114155;0.500129945;0.500129945;0.586203175;0.179191238;0.302446615;0.668671907;0;0.664811883;0.664811883;0;0
2892;0.000145495;1.75795E-05;0;0.000206772;0.000114155;0.526452574;0.526452574;0.653719337;0.200533558;0.30284357;0.668395135;0;0.708373659;0.708373659;0;0
2893;0.000136796;0;0;0.000187974;0.000114155;0.482581526;0.482581526;0.696228696;0.188216091;0.303248795;0.668118363;0;0.696518618;0.696518618;0;0
2894;0.000138196;0;0;0.000190324;0.000114155;0.438710478;0.438710478;0.730185419;0.238244173;0.30364575;0.667851134;0;0.697508204;0.697508204;0;0
2895;0.000136396;0;0;0.000213821;0.000114155;0.315871544;0.315871544;0.681043629;0.253145184;0.304034435;0.667574362;0;0.544752108;0.544752108;0;0
2896;0.000132796;0;0;0.00022322;0.000114155;0.245677868;0.245677868;0.552908592;0.338535524;0.30443139;0.667278502;0;0.437866823;0.437866823;0;0
2897;0.000130296;0;0;0.00022322;0.000114155;0.166709982;0.166709982;0.393741281;0.409881354;0.304836615;0.66700173;0;0.367316337;0.367316337;0;0
2898;0.000126196;0;0;0.000164478;0.000114155;0.043871048;0.043871048;0.274633412;0.460881775;0.30523357;0.666724958;0;0.295256482;0.295256482;0;0
2899;0.000124696;0;0;0.000117;0.000114155;0;0;0.31302647;0.46138023;0.305622255;0.66645773;0;0.118520418;0.118520418;0;0
2900;0.000121296;0;0;0.0000881;0.000114155;0;0;0.365953491;0.454345689;0.30601921;0.666152326;0;0;0;0;0
2901;0.000119796;0;0;0.0000587;0.000114155;0;0;0.365953491;0.399069784;0.306416165;0.665885098;0;0;0;0;0
2902;0.000121596;3.7649E-05;0;0.0000376;0.000114155;0;0;0.414896639;0.409021342;0.30682139;0.665608326;0;0;0;0;0
2903;0.000115596;5.34786E-05;0;0.0000235;0.000114155;0;0;0.440234512;0.369615277;0.307210075;0.665341098;0;0;0;0;0
2904;0.000100997;9.43775E-05;0;0.0000094;0.000114155;0;0;0.387638561;0.254573856;0.30760703;0.665064325;0;0;0;0;0
2905;9.3537E-05;0.000124997;0;0.00000587;0.000114155;0;0;0.310973837;0.200070205;0.308003985;0.664768466;0;0;0;0;0
2906;8.77472E-05;0.000144996;0;0.00000235;0.000114155;0;0;0.254007765;0.170040017;0.30840094;0.664491694;0;0;0;0;0
2907;8.44973E-05;0.000132997;0;0.00000117;0.000114155;0;0;0.20360791;0.100498455;0.308789625;0.664214921;0;0;0;0;0
2908;8.16274E-05;0.000140796;0;0.0000141;0.000114155;0;0;0.187484812;0.053106571;0.30919485;0.663947693;0;0;0;0;0
2909;7.76975E-05;0.000162196;0;0.0000376;0.000114155;0;0;0.132836228;0.051951699;0.309591805;0.663642289;0;0;0;0;0
2910;8.68672E-05;0.000174795;0;0.000094;0.000114155;0.00877421;0.00877421;0.106703788;0.046942572;0.30998876;0.663375061;0;0;0;0;0
2911;0.000102497;0.000152496;0;0.0001821;0.000114155;0.043871048;0.043871048;0.109959307;0.062335018;0.310377445;0.663098289;0;0.018317337;0.018317337;0;0
2912;0.000119396;0.000111197;0;0.000158603;0.000114155;0.114064724;0.114064724;0.169320117;0.079584386;0.31078267;0.662831061;0;0.193209173;0.193209173;0;0
2913;0.000130396;7.6998E-05;0;0.000146855;0.000114155;0.19303261;0.19303261;0.250090106;0.096651222;0.311179624;0.662554289;0;0.369815292;0.369815292;0;0
2914;0.000135496;3.9029E-05;0;0.000164478;0.000114155;0.263226287;0.263226287;0.303348197;0.081146448;0.311576579;0.662258429;0;0.530278163;0.530278163;0;0
